Begin_position,End_position,Segment,Segment_begin_position,Segment_end_position,Mutability,Shannon_entropy,Gap_percentage
12998,13027,8,545,574,0.6441026421990396,2.7597668531813877,0.0
3896,3925,2,1599,1628,0.6442891394174349,3.0328630279201896,0.0
3895,3924,2,1598,1627,0.6445952150181082,3.035163906073454,0.0
4511,4540,2,2214,2243,0.6465847064224849,3.0539477317561534,0.0
4510,4539,2,2213,2242,0.6467887568229338,3.055447645879545,0.0
1716,1745,1,1716,1745,0.6477610461660385,2.776406163016386,0.029720626114523398
2900,2929,2,603,632,0.6483701474264135,3.433227426462717,0.0
2901,2930,2,604,633,0.6490843238279846,3.4381398852377996,0.0
11830,11859,7,371,400,0.6496456062800076,2.83031372391899,0.0
3763,3792,2,1466,1495,0.6502576136305659,3.203338060094185,0.0459113401010043
3765,3794,2,1468,1497,0.6508697648319126,3.207942308698377,0.0459113401010043
3764,3793,2,1467,1496,0.6508697648319126,3.207942308698377,0.0459113401010043
3762,3791,2,1465,1494,0.6534714074376362,3.215969742192778,0.0459113401010043
3760,3789,2,1463,1492,0.6534714074376362,3.215969742192778,0.0459113401010043
3761,3790,2,1464,1493,0.6534714074376362,3.215969742192778,0.0459113401010043
3201,3230,2,904,933,0.653828495638422,3.0562523036089693,0.0
3200,3229,2,903,932,0.653828495638422,3.0562523036089693,0.0
3199,3228,2,902,931,0.653828495638422,3.0562523036089693,0.0
5295,5324,3,695,724,0.65492851007932,2.6238462465912824,0.0
5297,5326,3,697,726,0.6555347850250078,2.6282925143295204,0.0
5296,5325,3,696,725,0.6556358308492891,2.628985450639268,0.0
32,61,1,32,61,0.6566772340003955,3.3076258133777467,0.11888250445809365
4608,4637,3,8,37,0.6573536098620716,2.5275825925433963,0.0
4609,4638,3,9,38,0.6574546556863529,2.5283765783601835,0.0
4610,4639,3,10,39,0.6574546556863529,2.5283765783601835,0.0
4508,4537,2,2211,2240,0.6577054532469506,3.0876406833679986,0.0
4509,4538,2,2212,2241,0.6581135540478484,3.110905682709431,0.0
2383,2412,2,86,115,0.6583686170484104,2.80701289582847,0.0
4106,4135,2,1809,1838,0.6584706422486346,3.3597279882648583,0.0
4107,4136,2,1810,1839,0.6584706422486346,3.3597279882648583,0.0
12957,12986,8,504,533,0.6589507347902224,2.5383994168343964,0.0
6702,6731,3,2102,2131,0.6594755721719794,2.5093807829676336,0.0
6703,6732,3,2103,2132,0.6596776638205419,2.5109687509184497,0.0
5337,5366,3,737,766,0.6598292325569637,2.7011798226372727,0.0
6704,6733,3,2104,2133,0.6598797554691045,2.5124556730449843,0.0
8998,9027,5,491,520,0.6598939929328611,3.44942443721325,0.17667844522967993
2386,2415,2,89,118,0.6598989950517772,2.8129371582070255,0.0
6705,6734,3,2105,2134,0.6599808012933858,2.5132496588617714,0.0
12961,12990,8,508,537,0.6600167516942047,2.5402275067528035,0.0
2387,2416,2,90,119,0.6602050706524505,2.815097502385788,0.0
2388,2417,2,91,120,0.6603070958526749,2.8158984739248436,0.0
5338,5367,3,738,767,0.6604355075026517,2.704603277234739,0.0
3745,3774,2,1448,1477,0.6606641840534603,3.4891324513449042,0.0408100800897816
2384,2413,2,87,116,0.6608172218537973,2.8206217955312005,0.0
2385,2414,2,88,117,0.6609192470540217,2.8214227670702563,0.0
3746,3775,2,1449,1478,0.6609702596541336,3.4914333294981685,0.0459113401010043
3747,3776,2,1450,1479,0.6609702596541336,3.4914333294981685,0.0459113401010043
3509,3538,2,1212,1241,0.66178646125593,2.4701983767826645,0.0
3510,3539,2,1213,1242,0.66178646125593,2.4701983767826645,0.0
12959,12988,8,506,535,0.6626056498895905,2.5579018694367135,0.0
3900,3929,2,1603,1632,0.6629087384583982,3.099391456263428,0.0
12960,12989,8,507,536,0.6630625142770114,2.560174155865885,0.0
9260,9289,5,753,782,0.6631330977620719,3.157276843302426,0.0
11574,11603,7,115,144,0.6632116454538514,2.696554008728572,0.0
5339,5368,3,739,768,0.6632647905825284,2.721717510426602,0.0
6701,6730,3,2101,2130,0.6633153134946691,2.53102920524261,0.0
6700,6729,3,2100,2129,0.6633153134946691,2.53102920524261,0.0
6696,6725,3,2096,2125,0.6634163593189505,2.530007339459089,0.0
9261,9290,5,754,783,0.6634864546525313,3.1593280709254365,0.0
6699,6728,3,2099,2128,0.6635174051432318,2.532376935064213,0.0
3898,3927,2,1601,1630,0.6636229148599694,3.1042069842355775,0.0
3899,3928,2,1602,1631,0.6636229148599694,3.1042069842355775,0.0
11572,11601,7,113,142,0.6636689276731944,2.69940181229207,0.0
6697,6726,3,2097,2126,0.6638205426160757,2.5326398481939045,0.0
11573,11602,7,114,143,0.663821355079642,2.7005543334504996,0.0
6698,6727,3,2098,2127,0.663921588440357,2.5334338340106917,0.0
4740,4769,3,140,169,0.6639721113524975,3.1697666020351534,0.07578436821098251
12958,12987,8,505,534,0.6644331074392744,2.5680570738960977,0.0
31,60,1,31,60,0.664999009312462,3.405249752389716,0.11888250445809365
12997,13026,8,544,573,0.6660321327952475,2.8768494260963955,0.0
5240,5269,3,640,669,0.6661951194866865,3.6493772103642175,0.0
5239,5268,3,639,668,0.666397211135249,3.6507249401858206,0.0
5238,5267,3,638,667,0.6673066235537808,3.65656838084053,0.0
800,829,1,800,829,0.6679215375470566,3.484619427683368,0.14860313057261706
11482,11511,7,23,52,0.6683941772730724,2.293820628182775,0.0
2679,2708,2,382,411,0.6687751874713046,3.4459667985032407,0.0
3211,3240,2,914,943,0.6691832882722029,3.090050132008994,0.0
12962,12991,8,509,538,0.6694586157009053,2.5852375327850434,0.0
3212,3241,2,915,944,0.6694893638728762,3.0923510101622584,0.0
2678,2707,2,381,410,0.6698974646737736,3.4530826770089176,0.0
11839,11868,7,380,409,0.6701470924472207,2.718875347138825,0.0152427406447678
3443,3472,2,1146,1175,0.6703565780747834,3.271900282260686,0.0
11840,11869,7,381,410,0.6704519472601161,2.72081797672837,0.0152427406447678
3442,3471,2,1145,1174,0.6704586032750078,3.2727012537997417,0.0
2668,2697,2,371,400,0.6705606284752325,3.699149068823594,0.0
11841,11870,7,382,411,0.6710616568859069,2.724818267924168,0.0152427406447678
3873,3902,2,1576,1605,0.6711217670764668,3.4515755782264055,0.0
3872,3901,2,1575,1604,0.6715298678773646,3.4545753914544393,0.0
3213,3242,2,916,945,0.6715298678773652,3.1044652896061176,0.0
3871,3900,2,1574,1603,0.6721420190787112,3.4585899478875333,0.0
2855,2884,2,558,587,0.6721420190787113,3.15418290534773,0.0
5198,5227,3,598,627,0.672561006416409,3.0292687974314276,0.0
5197,5226,3,597,626,0.6727630980649716,3.0306165272530303,0.0
6708,6737,3,2108,2137,0.6729146668013936,2.5702361769822404,0.0050522912140655
2856,2885,2,559,588,0.6733663214814047,3.1618530953579844,0.0
6706,6735,3,2106,2135,0.6734198959228,2.5742296949673666,0.0
6707,6736,3,2107,2136,0.6735209417470814,2.5747205322624764,0.0
5196,5225,3,596,625,0.6735714646592221,3.036083899044897,0.0
3319,3348,2,1022,1051,0.6741825230832006,3.165317224633583,0.0
4507,4536,2,2210,2239,0.6743355608835369,3.176102136056769,0.0
3320,3349,2,1023,1052,0.6758149262867917,3.1748675122045054,0.0
6695,6724,3,2095,2124,0.6761481331783956,2.598631630445132,0.0
6694,6723,3,2094,2123,0.6763502248269583,2.600118552571666,0.0
6693,6722,3,2093,2122,0.6764512706512394,2.6009125383884535,0.0
3444,3473,2,1147,1176,0.6773963168902708,3.3115006161247327,0.0
3863,3892,2,1566,1595,0.6777534050910564,3.6466849750620116,0.0
3862,3891,2,1565,1594,0.6780594806917298,3.6488453079767122,0.0
3736,3765,2,1439,1468,0.6781104932918424,3.413729411818657,0.0
3737,3766,2,1440,1469,0.6781104932918424,3.413729411818657,0.0
3738,3767,2,1441,1470,0.6782125184920668,3.4145303833577128,0.0051012600112227
6710,6739,3,2110,2139,0.6795836912039601,2.6012413388518487,0.0151568736421965
6709,6738,3,2109,2138,0.6795836912039601,2.6012413388518487,0.010104582428131
3321,3350,2,1024,1053,0.6802020098964432,3.197403157124489,0.0
3783,3812,2,1486,1515,0.680508085497117,3.3301444614482785,0.0
3781,3810,2,1484,1513,0.6806101106973415,3.3309454329873343,0.0
3782,3811,2,1485,1514,0.6806101106973415,3.3309454329873347,0.0
4325,4354,2,2028,2057,0.680763148497678,3.300526238343437,0.0
4326,4355,2,2029,2058,0.680763148497678,3.300526238343437,0.0
12992,13021,8,539,568,0.681337089773851,2.9471050517648196,0.0
9259,9288,5,752,781,0.6816843345111886,3.2467168675134497,0.0
3864,3893,2,1567,1596,0.6818344131000347,3.6690643850873146,0.0
3209,3238,2,912,941,0.68285466510228,3.192969758843639,0.0
3210,3239,2,913,942,0.68285466510228,3.192969758843639,0.0
3208,3237,2,911,940,0.6829566903025044,3.193770730382695,0.0
3073,3102,2,776,805,0.6831607407029526,3.418210824160292,0.0051012600112227
2710,2739,2,413,442,0.6840789675049728,3.6579986139303418,0.0
2712,2741,2,415,444,0.6843850431056461,3.660158958109104,0.0
2711,2740,2,414,443,0.6843850431056461,3.660158958109104,0.0
4424,4453,2,2127,2156,0.6852012447074418,3.474857422550023,0.056113860123449696
2857,2886,2,560,589,0.6853542825077783,3.3205756836568185,0.0
2858,2887,2,561,590,0.6854563077080027,3.3213766551958743,0.0
2859,2888,2,562,591,0.6854563077080027,3.3213766551958743,0.0
4425,4454,2,2128,2157,0.6855073203081151,3.4771583007032874,0.061215120134672396
4423,4452,2,2126,2155,0.6856093455083396,3.4772700621893486,0.051012600112227
9996,10025,5,1489,1518,0.6856301531213183,2.8371910319805815,0.0
3204,3233,2,907,936,0.6859154211090134,3.2875612978954707,0.0
3203,3232,2,906,935,0.6861194715094622,3.2890612120188623,0.0
3202,3231,2,905,934,0.6861194715094622,3.2890612120188623,0.0
799,828,1,799,828,0.6866455319992064,3.5655730095230247,0.14860313057261706
798,827,1,798,827,0.6867446007529213,3.5663528687569044,0.14860313057261706
5231,5260,3,631,660,0.6871116051129176,3.4511144132271627,0.0
3741,3770,2,1444,1473,0.6877518747130533,3.5797464217640416,0.0204050400448908
4414,4443,2,2117,2146,0.688159975513951,3.5053958077519405,0.0102025200224454
3865,3894,2,1568,1597,0.6885170637147365,3.6567353291926303,0.0
3859,3888,2,1562,1591,0.6887211141151857,3.7149937999860567,0.0
3866,3895,2,1569,1598,0.6888231393154098,3.6590362073458946,0.0
5230,5259,3,630,659,0.6890314757742625,3.4630331906461023,0.0
3860,3889,2,1563,1592,0.6892312401163079,3.718406382187494,0.0
3861,3890,2,1564,1593,0.6892312401163079,3.718406382187494,0.0
3867,3896,2,1570,1599,0.6895373157169811,3.6644100913555504,0.0
12990,13019,8,537,566,0.6897129368765694,2.985090483720867,0.0
12991,13020,8,538,567,0.69001751313485,2.987241324210331,0.0
9997,10026,5,1490,1519,0.6903415783274431,2.868391635187095,0.0
9998,10027,5,1491,1520,0.6905771495877493,2.870098828819574,0.0
4396,4425,2,2099,2128,0.6907106055195626,3.632941393580015,0.0102025200224454
12989,13018,8,536,565,0.6912358181679726,2.9946122455978617,0.0
4419,4448,2,2122,2151,0.6923430087231538,3.4816432091700276,0.030607560067336198
4415,4444,2,2118,2147,0.6927511095240515,3.5296295200647005,0.0102025200224454
4418,4447,2,2121,2150,0.6929551599245005,3.4861453800016675,0.0255063000561135
3742,3771,2,1445,1474,0.6933122481252861,3.6117548945560083,0.0255063000561135
3743,3772,2,1446,1475,0.693720348926184,3.6148567329842667,0.030607560067336198
3744,3773,2,1447,1476,0.693720348926184,3.6148567329842662,0.0357088200785589
3557,3586,2,1260,1289,0.6938223741264085,3.500075169737305,0.0
3602,3631,2,1305,1334,0.6940774371269696,3.9206813153797597,0.0
3603,3632,2,1306,1335,0.6940774371269696,3.9206813153797597,0.0
3601,3630,2,1304,1333,0.6940774371269696,3.9206813153797597,0.0
3784,3813,2,1487,1516,0.6945365505279797,3.3863191447693417,0.0
3786,3815,2,1489,1518,0.6945365505279797,3.3863191447693417,0.0
3785,3814,2,1488,1517,0.6945365505279797,3.3863191447693417,0.0
3558,3587,2,1261,1290,0.6947406009284285,3.506390114257506,0.0
3739,3768,2,1442,1471,0.6970361679334787,3.621561437848025,0.0102025200224454
3740,3769,2,1443,1472,0.6972402183339276,3.6231633771716414,0.015303780033668099
9000,9029,5,493,522,0.6981743227326256,3.706270316450115,0.17667844522967993
8999,9028,5,492,521,0.6984098939929317,3.707977510082594,0.17667844522967993
4105,4134,2,1808,1837,0.6993317349385291,3.651485675466548,0.0
4413,4442,2,2116,2145,0.6994847727388657,3.5697139505668862,0.0102025200224454
4412,4441,2,2115,2144,0.6995867979390901,3.5704128931512216,0.0102025200224454
4411,4440,2,2114,2143,0.699790848339539,3.5720148174560884,0.0102025200224454
3323,3352,2,1026,1055,0.7006580625414465,3.1562896574651367,0.0
3324,3353,2,1027,1056,0.7006580625414465,3.1562896574651367,0.0
3206,3235,2,909,938,0.7006580625414472,3.2384960754387397,0.0
3207,3236,2,910,939,0.7006580625414472,3.2384960754387397,0.0
3511,3540,2,1214,1243,0.7010151507422331,2.7440168899716535,0.0
3512,3541,2,1215,1244,0.7011171759424575,2.7448178615107093,0.0
3513,3542,2,1216,1245,0.7011171759424575,2.7448178615107093,0.0
3205,3234,2,908,937,0.7017803397439162,3.245365335219929,0.0
3327,3356,2,1030,1059,0.7019333775442523,3.0795496643567066,0.0
3326,3355,2,1029,1058,0.7019333775442523,3.0795496643567066,0.0
2508,2537,2,211,240,0.7020354027444766,3.71776872105964,0.040810080089781695
4221,4250,2,1924,1953,0.7020864153445888,3.755261351823008,0.0
4220,4249,2,1923,1952,0.702596541345711,3.7586739340244453,0.0
11651,11680,7,192,221,0.7026141300205767,2.4891429971728467,0.0
11652,11681,7,193,222,0.7026141300205767,2.4891429971728467,0.0
2507,2536,2,210,239,0.7026475539458235,3.722229909597757,0.0510126001122272
11650,11679,7,191,220,0.7027665574270243,2.4902955183312763,0.0
13053,13082,8,600,629,0.7033427244346293,3.297404437312697,0.0
13054,13083,8,601,630,0.7036473006929099,3.2997075659313015,0.0
3198,3227,2,901,930,0.7038718563485173,3.2661393217611128,0.0
13055,13084,8,602,631,0.7039518769511907,3.3016486213577503,0.0
3325,3354,2,1028,1057,0.7039738815487415,3.091158850646482,0.0
2899,2928,2,602,631,0.7042289445493031,3.693216771177345,0.0
4417,4446,2,2120,2149,0.7042799571494149,3.5468910526760222,0.0204050400448908
3197,3226,2,900,929,0.7044840075498641,3.2698227724108664,0.0
3196,3225,2,899,928,0.7045860327500885,3.270623743949922,0.0
5229,5258,3,629,658,0.7045925327135844,3.844173389019637,0.0
2861,2890,2,564,593,0.7051981839514347,3.4711905394737306,0.0
3634,3663,2,1337,1366,0.705402234351884,3.5601664536053743,0.0
2860,2889,2,563,592,0.7063204611539038,3.479414236996741,0.0
3439,3468,2,1142,1171,0.7067285619548017,3.640406479075076,0.0
2677,2706,2,380,409,0.7068305871550264,3.734878675557745,0.0
3556,3585,2,1259,1288,0.7070856501555878,3.5659366571448095,0.0
5299,5328,3,699,728,0.7072702470570394,2.8360476547575875,0.0
4409,4438,2,2112,2141,0.7072897005560363,3.5787860654154846,0.0102025200224454
4408,4437,2,2111,2140,0.707391725756261,3.57948500799982,0.0102025200224454
4410,4439,2,2113,2142,0.7075957761567098,3.5809849071044626,0.0102025200224454
2862,2891,2,565,594,0.7077488139570461,3.4867496186630347,0.0
3440,3469,2,1143,1172,0.7077488139570463,3.646221411279663,0.0
3441,3470,2,1144,1173,0.708360965158393,3.6505170581916087,0.0
5298,5327,3,698,727,0.7085838427726964,2.843266283135878,0.0
4219,4248,2,1922,1951,0.7086160281589539,3.791866083268598,0.0
11697,11726,7,238,267,0.7087874399817079,2.6317631865766944,0.0
11696,11725,7,237,266,0.7087874399817079,2.6317631865766944,0.0
11695,11724,7,236,265,0.7087874399817079,2.6317631865766944,0.0
2420,2449,2,123,152,0.7089731163597396,3.474849622416337,0.19384788042646453
3635,3664,2,1338,1367,0.7089731163597399,3.5805419976384014,0.0
2421,2450,2,124,153,0.7090751415599641,3.4755485650006728,0.20405040044891004
11692,11721,7,233,262,0.7090922947946032,2.631270147186177,0.0
11693,11722,7,234,263,0.7093971496074986,2.633422753716014,0.0
2422,2451,2,125,154,0.709483242360862,3.479460748493102,0.21425292047135555
2506,2535,2,209,238,0.7097893179615352,3.7576399937356784,0.0612151201346727
2419,2448,2,122,151,0.7099933683619842,3.4811008627235296,0.18364536040401902
3636,3665,2,1339,1368,0.7102994439626579,3.589017173670878,0.0
2423,2452,2,126,155,0.710401469162882,3.4857756179042276,0.22445544049380106
11694,11723,7,235,264,0.7104641414526323,2.6399925134064874,0.0
4416,4445,2,2119,2148,0.7106055195633312,3.608384070708332,0.015303780033668099
2424,2453,2,127,156,0.7115237463653511,3.4927894298996893,0.23465796051624657
2670,2699,2,373,402,0.7121358975666982,3.9896815693889205,0.0
2669,2698,2,372,401,0.7122379227669225,3.9904825409279767,0.0
11847,11876,7,388,417,0.7130554073622426,2.682013059343215,0.0152427406447678
6375,6404,3,1775,1804,0.7133329965139179,3.651825110553978,0.0
6377,6406,3,1777,1806,0.7134340423381992,3.6525180468637255,0.0
6376,6405,3,1776,1805,0.7135350881624805,3.6533120326805126,0.0
6721,6750,3,2121,2150,0.7135856110746213,2.8681902894677913,0.05052291214065501
13040,13069,8,587,616,0.7137744612807423,2.7185745395062026,0.0
6722,6751,3,2122,2151,0.713787702723184,2.869677204228623,0.05052291214065501
11846,11875,7,387,416,0.714274826613824,2.690260896708054,0.0152427406447678
12972,13001,8,519,548,0.7146120459910138,2.767129529617048,0.0
8997,9026,5,490,519,0.7146643109540626,3.79954611921108,0.17667844522967993
8996,9025,5,489,518,0.7146643109540626,3.7995461192110804,0.17667844522967993
8995,9024,5,488,517,0.7146643109540626,3.7995461192110804,0.17667844522967993
13041,13070,8,588,617,0.7156019188304261,2.755403853274087,0.0
11845,11874,7,386,415,0.715646673271853,2.699088840405379,0.0152427406447678
11602,11631,7,143,172,0.7163325966008679,2.4296976005592477,0.0
5237,5266,3,637,666,0.7173748294851707,3.643160741191667,0.0
5236,5265,3,636,665,0.718183196079421,3.648519674375784,0.0
3072,3101,2,775,804,0.7197367749834201,3.6814691226260225,0.0051012600112227
5235,5264,3,635,664,0.720103066740766,3.6608254750331204,0.0
4323,4352,2,2026,2055,0.7201448757843177,3.4893569723811626,0.0
13043,13072,8,590,619,0.7201705627046362,2.770933177572218,0.0
4322,4351,2,2025,2054,0.7202469009845421,3.490157943920219,0.0051012600112227
4324,4353,2,2027,2056,0.720399938784879,3.5877568970503724,0.0
5165,5194,3,565,594,0.720456727125751,2.984786635671902,0.0
1420,1449,1,1420,1449,0.7204775113929053,3.939259108451825,0.29720626114523413
1419,1448,1,1419,1448,0.7206756489003354,3.9405215958752793,0.29720626114523413
4321,4350,2,2024,2053,0.7210631025863378,3.4955631377779732,0.0102025200224454
1421,1450,1,1421,1450,0.7212700614226258,3.9443063280396307,0.29720626114523413
5164,5193,3,564,593,0.7213661395442829,2.9902135844730555,0.0
2509,2538,2,212,241,0.721420190787123,3.8393633420497304,0.030607560067336198
13042,13071,8,589,618,0.7215411558668993,2.7790420178113386,0.0
2510,2539,2,213,242,0.7216242411875721,3.840659190753924,0.030607560067336198
13039,13068,8,586,615,0.7224548846417412,2.7606318187844945,0.0
2511,2540,2,214,243,0.7231546191909388,3.851025679926642,0.030607560067336198
5256,5285,3,656,685,0.7249027433941282,3.391663622583778,0.0
3071,3100,2,774,803,0.7250420853950917,3.711050416848754,0.0051012600112227
13034,13063,8,581,610,0.7259575116119688,2.773762896726614,0.0
13044,13073,8,591,620,0.7261097997411092,2.8089863534460644,0.0
5257,5286,3,657,686,0.7261658161976445,3.400086067605014,0.0
5258,5287,3,658,687,0.7262668620219259,3.4007789928653698,0.0
5234,5263,3,634,663,0.7275299348254424,3.687033828770752,0.0
5233,5262,3,633,662,0.7279341181225675,3.6898055666434812,0.0
2526,2555,2,229,258,0.7284599296026107,3.612858997892291,0.0255063000561135
12550,12579,8,97,126,0.7289271301302054,3.58649935745703,0.0
13038,13067,8,585,614,0.7290032741947755,2.793001964635991,0.0
5232,5261,3,632,661,0.7295508513110684,3.6985320309504517,0.0
2525,2554,2,228,257,0.7302963832066509,3.626730747941731,0.030607560067336198
2572,2601,2,275,304,0.7303984084068753,3.364766438830871,0.0
13035,13064,8,582,611,0.7306784436153191,2.798609827525045,0.0
2573,2602,2,276,305,0.7307044840075487,3.3669267717455713,0.0
2574,2603,2,277,306,0.731010559608222,3.3690871159243336,0.0
12549,12578,8,96,125,0.7312114520673103,3.6005123827022083,0.0
13036,13065,8,583,612,0.7314398842610209,2.8064312616711358,0.0
13037,13066,8,584,613,0.7315921723901612,2.8075828301630708,0.0
2569,2598,2,272,301,0.7321838494108034,3.3092706774836174,0.0
2571,2600,2,274,303,0.7321838494108034,3.309270677483618,0.0
2570,2599,2,273,302,0.7322858746110278,3.310071649022673,0.0
8994,9023,5,487,516,0.7323910482921072,3.887342684728822,0.17667844522967993
8993,9022,5,486,515,0.7323910482921073,3.8873426847288224,0.17667844522967993
8992,9021,5,485,514,0.7336866902237916,3.8956863666355996,0.17667844522967993
1092,1121,1,1092,1121,0.7365761838716057,2.9812541282302076,0.14860313057261706
1093,1122,1,1093,1122,0.736675252625321,2.9819591839971693,0.14860313057261706
1094,1123,1,1094,1123,0.7369724588864662,2.9835188847630967,0.14860313057261706
6714,6743,3,2114,2143,0.7375334714292924,3.096442780618619,0.035366038498458506
6717,6746,3,2117,2146,0.7376345172535737,3.099341066462944,0.05052291214065501
6716,6745,3,2116,2145,0.7377355630778549,3.0984730820314583,0.04547062092658951
6715,6744,3,2115,2144,0.7378366089021363,3.098723681196238,0.04041832971252401
6718,6747,3,2118,2147,0.738746021320668,3.106532236939256,0.05052291214065501
11481,11510,7,22,51,0.7388918527551241,2.574711068187025,0.0
11480,11509,7,21,50,0.7390442801615718,2.57586358096488,0.0
6719,6748,3,2119,2148,0.739049158793512,3.1086110237700866,0.05052291214065501
2524,2553,2,227,256,0.7391725756261786,3.704112525618974,0.030607560067336198
9009,9038,5,502,531,0.7398704358068307,3.0196733926082957,0.17667844522967993
9008,9037,5,501,530,0.7398704358068307,3.019673392608296,0.17667844522967993
11478,11507,7,19,48,0.7401112720067056,2.5807612526512838,0.0
9007,9036,5,500,529,0.7404593639575963,3.0236468500534572,0.17667844522967993
11479,11508,7,20,49,0.7405685542260486,2.5828485860272967,0.0
13056,13085,8,603,632,0.7409578923322917,3.4600045421541545,0.0
11477,11506,7,18,47,0.7411782638518393,2.5872466831727468,0.0
4739,4768,3,139,168,0.7414237356641226,3.815626251565417,0.08083665942504802
478,507,1,478,507,0.7415791559342177,2.825832499320747,0.0
477,506,1,477,506,0.7417772934416478,2.8272931525748413,0.0
11476,11505,7,17,46,0.7419404008840778,2.5919718802309486,0.0
4738,4767,3,138,167,0.7420300106098103,3.819803558375367,0.08588895063911352
11514,11543,7,55,84,0.7421690419937497,2.551323821374506,0.0
479,508,1,479,508,0.7424707747176534,2.83143795449288,0.0
5036,5065,3,436,465,0.74273733137978,3.631708021160308,0.0
11513,11542,7,54,83,0.7427787516195404,2.5553241460964333,0.0
5035,5064,3,435,464,0.743040468852624,3.63368577321625,0.0
5034,5063,3,434,463,0.7434446521497491,3.636457511088979,0.0
4737,4766,3,137,166,0.7440509270954365,3.829771423509929,0.09094124185317902
5305,5334,3,705,734,0.7446066791289839,3.1113475195103244,0.0
5306,5335,3,706,735,0.7455160915475157,3.1176086144423265,0.0
3070,3099,2,773,802,0.7457532010406561,3.8148394695549364,0.0051012600112227
2520,2549,2,223,252,0.7459572514411048,3.793128297139603,0.030607560067336198
2519,2548,2,222,251,0.7459572514411048,3.793128297139603,0.030607560067336198
5300,5329,3,700,729,0.7461223664932037,3.115657761402837,0.0
8848,8877,5,341,370,0.7471142520612472,3.0375866712053914,0.17667844522967993
5033,5062,3,433,462,0.7472338705602983,3.682969127481731,0.0
8849,8878,5,342,371,0.7473498233215533,3.039293774735137,0.17667844522967993
8850,8879,5,343,372,0.7473498233215533,3.0392937747351367,0.17667844522967993
5301,5330,3,701,730,0.7482443288031111,3.126645550241358,0.0
5253,5282,3,653,682,0.7483958975395333,3.427790436330091,0.0
5303,5332,3,703,732,0.7484464204516738,3.1281324576361147,0.0
5302,5331,3,702,731,0.7486485121002363,3.1296193797626497,0.0
2343,2372,2,46,75,0.7493750956486243,3.199959510556116,0.0
2864,2893,2,567,596,0.7494771208488484,3.73446631148707,0.0
2863,2892,2,566,595,0.7495791460490728,3.7352672830261255,0.0
5304,5333,3,704,733,0.7504673369373001,3.1394861768322126,0.0
2865,2894,2,568,597,0.750497372851093,3.740523032120658,0.0
9688,9717,5,1181,1210,0.7513545347467601,3.1316929263957136,0.0
5032,5061,3,432,461,0.7513767493558321,3.7061163770304866,0.0
5255,5284,3,655,684,0.7517304097408165,3.561383878231677,0.0
5254,5283,3,654,683,0.7519325013893792,3.562971846182493,0.0
9689,9718,5,1182,1211,0.7519434628975257,3.136578906003317,0.0
9690,9719,5,1183,1212,0.7524146054181382,3.1397577019892666,0.0
13047,13076,8,594,623,0.7532932307926585,3.5393231200775888,0.0
8855,8884,5,348,377,0.7533568904593624,3.126003695107064,0.17667844522967993
8856,8885,5,349,378,0.7537102473498217,3.128461127783772,0.17667844522967993
2493,2522,2,196,225,0.7539152170586124,3.9257492595986476,0.163240320359128
4218,4247,2,1921,1950,0.7548334438606322,4.091622467939253,0.0
2124,2153,1,2124,2153,0.7552011095700409,2.991223861958569,0.0
5028,5057,3,428,457,0.7552670135906625,3.6700461683057912,0.0
5029,5058,3,429,458,0.7552670135906626,3.670046168305791,0.0
4165,4194,2,1868,1897,0.7553945824618669,4.7576891377547845,0.1683415803703493
2123,2152,1,2123,2152,0.7554487814543286,2.9984073874919606,0.0
2121,2150,1,2121,2150,0.7554487814543286,2.998543856207969,0.0
446,475,1,446,475,0.7554983158311861,3.1676058721070737,0.0
2122,2151,1,2122,2151,0.7555478502080437,2.9991872502658903,0.0
4216,4245,2,1919,1948,0.7556496454624279,4.097029766325893,0.0
4217,4246,2,1920,1949,0.7557516706626523,4.09783073786495,0.0
9515,9544,5,1008,1037,0.7560659599528845,3.0754011712293354,0.0
9516,9545,5,1009,1038,0.7561837455830376,3.076313668366927,0.0
4166,4195,2,1869,1898,0.756312809263887,4.763203076936845,0.1683415803703493
2492,2521,2,195,224,0.7564658470642237,3.9412492212395915,0.1734428403815735
5030,5059,3,430,459,0.7565806093063195,3.678006664948896,0.0
4167,4196,2,1870,1899,0.7568229352650093,4.767115563106571,0.1683415803703493
5031,5060,3,431,460,0.7581468195826798,3.7412382411892757,0.0
494,523,1,494,523,0.7585199128194963,3.051542136246294,0.0
493,522,1,493,522,0.7585199128194963,3.051542136246294,0.0
492,521,1,492,521,0.759510600356647,3.0579274223255872,0.0
2491,2520,2,194,223,0.7595266030709574,3.959153114102125,0.18364536040401902
2340,2369,2,43,72,0.7615160944753345,3.2524900605194342,0.0
2339,2368,2,42,71,0.761618119675559,3.2532910320584896,0.0051012600112227
13048,13077,8,595,624,0.7627350947993593,3.587956834582737,0.0
2338,2367,2,41,70,0.7629444472784769,3.2615087812357633,0.0102025200224454
2125,2154,1,2125,2154,0.7633247473746773,3.032184993377066,0.0
13049,13078,8,596,625,0.7639533998324819,3.603304996639136,0.0
2126,2155,1,2126,2155,0.764216366158113,3.037790448549199,0.0
8859,8888,5,352,381,0.7643109540636027,3.288885954790585,0.17667844522967993
12545,12574,8,92,121,0.7644102642199031,3.746695485942405,0.0
8858,8887,5,351,380,0.7650176678445214,3.2930794395810037,0.17667844522967993
9684,9713,5,1177,1206,0.7654888103651346,2.9915634167333733,0.0
