Begin_position,End_position,Segment,Segment_begin_position,Segment_end_position,Mutability,Shannon_entropy,Gap_percentage
4899,4928,3,238,267,0.18709277071051733,0.9303594212231799,0.0
4900,4929,3,239,268,0.18709277071051733,0.9303594212231799,0.0
4901,4930,3,240,269,0.18709277071051733,0.9303594212231799,0.0
12889,12918,7,909,938,0.1872246696035236,0.9567138426338091,0.0
9871,9900,5,1162,1191,0.18726591760299577,1.06160866227317,0.0
9870,9899,5,1161,1190,0.18726591760299577,1.06160866227317,0.0
9869,9898,5,1160,1189,0.18726591760299577,1.06160866227317,0.0
9019,9048,5,310,339,0.18726591760299582,1.6062579622677384,0.0
9018,9047,5,309,338,0.18726591760299582,1.6062579622677384,0.0
9017,9046,5,308,337,0.18726591760299582,1.6062579622677384,0.0
4903,4932,3,242,271,0.1874030406453607,0.933615983571006,0.0
4904,4933,3,243,272,0.1874030406453607,0.933615983571006,0.0
4902,4931,3,241,270,0.1874030406453607,0.933615983571006,0.0
9379,9408,5,670,699,0.1874361593462711,1.1364293117950015,0.0
8811,8840,5,102,131,0.18743615934627117,1.2324358645423568,0.0
8810,8839,5,101,130,0.18743615934627117,1.2324358645423568,0.0
9280,9309,5,571,600,0.18743615934627134,0.9727967434645336,0.0
14123,14152,8,1001,1030,0.1874437848533899,0.8655381277507364,0.0
14076,14105,8,954,983,0.18744378485339008,0.8913785732299665,0.0
14077,14106,8,955,984,0.18744378485339008,0.8913785732299665,0.0
4843,4872,3,182,211,0.1875581756127822,0.9087137421591314,0.0
8812,8841,5,103,132,0.18777664283282208,1.2343437765625964,0.0
14124,14153,8,1002,1031,0.18780356179168808,0.8680355508372185,0.0
13357,13386,8,235,264,0.1879834502608371,0.9407625595620389,0.0
6276,6305,3,1615,1644,0.18833385044989057,0.8546997245892722,0.0
9378,9407,5,669,698,0.18845760980592377,1.1427508090459613,0.0
9377,9406,5,668,697,0.18845760980592377,1.1427508090459613,0.0
10023,10052,5,1314,1343,0.1884576098059239,1.0359442336589848,0.0
10022,10051,5,1313,1342,0.1884576098059239,1.0359442336589848,0.0
9278,9307,5,569,598,0.18845760980592402,0.9791182407154936,0.0
9279,9308,5,570,599,0.18845760980592402,0.9791182407154936,0.0
9260,9289,5,551,580,0.188798093292475,0.9367605345877233,0.0
12890,12919,7,910,939,0.1889867841409685,0.9669257685261943,0.0
9262,9291,5,553,582,0.1891385767790259,0.9391375689392358,0.0
9261,9290,5,552,581,0.1891385767790259,0.9391375689392358,0.0
11130,11159,6,645,674,0.18914133962820787,0.9991798180290338,0.0
13364,13393,8,242,271,0.189242669544881,0.9364381818461838,0.0
9537,9566,5,828,857,0.1893088185223013,1.2592193492744577,0.0
9536,9565,5,827,856,0.1893088185223013,1.2592193492744577,0.0
10024,10053,5,1315,1344,0.18947906026557662,1.0427347277608408,0.0
5228,5257,3,567,596,0.1895749301892637,1.0300793805183623,0.0
5227,5256,3,566,595,0.1895749301892637,1.0300793805183623,0.0
5226,5255,3,565,594,0.1895749301892637,1.0300793805183623,0.0
6086,6115,3,1425,1454,0.18957493018926375,0.7687511348469582,0.0
12544,12573,7,564,593,0.18964757709251032,0.8258284734524418,0.0
9258,9287,5,549,578,0.18981954375212767,0.9430820318386832,0.0
9259,9288,5,550,579,0.18981954375212767,0.9430820318386832,0.0
9257,9286,5,548,577,0.18981954375212767,0.9430820318386832,0.0
8781,8810,5,72,101,0.18998978549540266,0.9150970725012482,0.0
9538,9567,5,829,858,0.1899897854954031,1.2655408465254177,0.0
4842,4871,3,181,210,0.1900403350915287,0.9254277287829064,0.0
12546,12575,7,566,595,0.1900881057268716,0.8273822324111229,0.0
13993,14022,8,871,900,0.19050188882892521,0.8249605253047775,0.0
4726,4755,3,65,94,0.1908160099286373,0.8108760599826622,0.0
12545,12574,7,565,594,0.19096916299559402,0.8329288640420286,0.0
10010,10039,5,1301,1330,0.19101123595505584,1.2684788627609358,0.0
13633,13662,8,511,540,0.1910415542363724,0.9943426908490766,0.0359776938298254
5224,5253,3,563,592,0.1911262798634804,1.0347291399198721,0.0
9374,9403,5,665,694,0.191181477698331,1.165337194344237,0.0
9372,9401,5,663,692,0.191181477698331,1.1653371943442372,0.0
9373,9402,5,664,693,0.191181477698331,1.1653371943442372,0.0
8797,8826,5,88,117,0.19118147769833108,1.0379524316310154,0.0
13634,13663,8,512,541,0.1914013311746706,0.9968401139355587,0.0539665407447381
11129,11158,6,644,673,0.19150191796990157,1.0119881928750323,0.0
11131,11160,6,646,675,0.19150191796990157,1.013783280261677,0.0
4727,4756,3,66,95,0.1917468197331672,0.8161954784722366,0.0
13363,13392,8,241,270,0.19176110811296881,0.9496015122944979,0.0
8808,8837,5,99,128,0.19186244467143287,1.2537323585098938,0.0
13991,14020,8,869,898,0.19194099658211822,0.8325193110251699,0.0
13631,13660,8,509,538,0.19212088505126712,0.9971893814344653,0.0
8807,8836,5,98,127,0.19220292815798376,1.2557688675551857,0.0
5229,5258,3,568,597,0.19236735960285348,1.0467933671421374,0.0
5230,5259,3,569,598,0.19236735960285348,1.0467933671421374,0.0
8806,8835,5,97,126,0.19254341164453465,1.2575311812501413,0.0
13992,14021,8,870,899,0.19266055045871472,0.8371543335660245,0.0
5225,5254,3,564,593,0.1926776295376969,1.0444222238774432,0.0
4815,4844,3,154,183,0.1929878994725404,1.043000631438456,0.0
13771,13800,8,649,678,0.1930203273970132,0.9507509816888371,0.0
9544,9573,5,835,864,0.19339462036091207,1.2751418892345916,0.0
9543,9572,5,834,863,0.19373510384746298,1.2775189235861044,0.0
12886,12915,7,906,935,0.19427312775330338,0.9881150628133212,0.0
12887,12916,7,907,936,0.19427312775330338,0.9881150628133212,0.0
9540,9569,5,831,860,0.19441607082056478,1.2828230246710894,0.0
9541,9570,5,832,861,0.19441607082056478,1.2828230246710894,0.0
9539,9568,5,830,859,0.19441607082056478,1.2828230246710894,0.0
10769,10798,6,284,313,0.1944526408970191,1.0980645803347753,0.0
10770,10799,6,285,314,0.1944526408970191,1.0980645803347753,0.0
5234,5263,3,573,602,0.1948495190816001,1.0449299361930433,0.0
9542,9571,5,833,862,0.19509703779366658,1.2856648760994431,0.0
5231,5260,3,570,599,0.19515978901644326,1.0620483404568812,0.0
13627,13656,8,505,534,0.1957186544342497,1.0088602165234763,0.0
10331,10360,5,1622,1651,0.19577800476676846,1.317500738222302,0.0
12775,12804,7,795,824,0.1958149779735675,1.0868139888489319,0.0
8805,8834,5,96,125,0.19628872999659455,1.2790594012913212,0.0
13632,13661,8,510,539,0.1964382083108462,1.018420451840161,0.0179888469149127
13917,13946,8,795,824,0.196797985249145,0.8362299077765147,0.0
11536,11565,6,1051,1080,0.19710829153142426,0.9049247374087825,0.0
10771,10800,6,286,315,0.1971082915314245,1.1126686082809059,0.0
13921,13950,8,799,828,0.1971577621874432,0.8440811502334049,0.0
13774,13803,8,652,681,0.1973376506565922,0.9740218489178599,0.0
12885,12914,7,905,934,0.19735682819383202,1.005652648030035,0.0
11534,11563,6,1049,1078,0.19740336382413595,0.9070152113734191,0.0
11535,11564,6,1050,1079,0.19740336382413595,0.9070152113734191,0.0
13714,13743,8,592,621,0.1978773160640393,1.070463281790864,0.0
13990,14019,8,868,897,0.19787731606403947,0.8903515393715812,0.0
13773,13802,8,651,680,0.1980572045331887,0.9776653527828534,0.0
13772,13801,8,650,679,0.1980572045331887,0.9776653527828534,0.0
12776,12805,7,796,825,0.19845814977973492,1.1013583792181674,0.0
13918,13947,8,796,825,0.1985968699406362,0.8466281157344514,0.0
10807,10836,6,322,351,0.1990262614340505,0.9633693456339167,0.0
10806,10835,6,321,350,0.1990262614340505,0.9633693456339167,0.0
9545,9574,5,836,865,0.1991828396322774,1.299990192892027,0.0
10805,10834,6,320,349,0.1993213337267622,0.9654598195985532,0.0
13775,13804,8,653,682,0.1994963122863817,0.986215657179107,0.0
13629,13658,8,507,536,0.1996762007555305,1.0231161212663253,0.0
13626,13655,8,504,533,0.1996762007555305,1.0121863486262446,0.0
13715,13744,8,593,622,0.2000359776938288,1.0833586792821686,0.0
13716,13745,8,594,623,0.2000359776938288,1.0833586792821686,0.0
13916,13945,8,794,823,0.2000359776938292,0.853572937268993,0.0
5912,5941,3,1251,1280,0.20012410797393648,0.8765690468732482,0.0
5915,5944,3,1254,1283,0.2001241079739365,0.8767349677242615,0.0
11717,11746,6,1232,1261,0.2003540867512536,1.1157751967626686,0.0
13624,13653,8,502,531,0.20039575463212708,1.0159187392269142,0.0
8795,8824,5,86,115,0.20071501532175626,1.089393392165306,0.0
5583,5612,3,922,951,0.2007446478436229,0.874564480138056,0.0
13776,13805,8,654,683,0.2009354200395747,0.9947659615753605,0.0
5914,5943,3,1253,1282,0.2010549177784664,0.8825579208312091,0.0
5913,5942,3,1252,1281,0.2010549177784664,0.8825579208312091,0.0
8796,8825,5,87,116,0.20105549880830717,1.0907488087357462,0.0
11721,11750,6,1236,1265,0.2012393036293887,1.121641372177096,0.0
8785,8814,5,76,105,0.20139598229485797,0.9517083548731932,0.0
13625,13654,8,503,532,0.20147508544702178,1.0218827338010095,0.0
13920,13949,8,798,827,0.2014750854470222,0.8639711452269297,0.0
13919,13948,8,797,826,0.2014750854470222,0.8639711452269297,0.0
11718,11747,6,1233,1262,0.2018294482148121,1.1245144108467822,0.0
11719,11748,6,1234,1263,0.2018294482148121,1.1245144108467822,0.0
13628,13657,8,506,535,0.20183486238532,1.0378070723250852,0.0
11720,11749,6,1235,1264,0.20212452050752383,1.1272111820649846,0.0
13915,13944,8,793,822,0.2021946393236187,0.86576674553024,0.0
6125,6154,3,1464,1493,0.2026062674526829,1.0312342877686496,0.0
7947,7976,4,1036,1065,0.20316773017319864,1.0831330095275646,0.0
5235,5264,3,574,603,0.2035370772572129,1.0698269747823814,0.0
13371,13400,8,249,278,0.20381363554596033,1.0588802186309088,0.0
11716,11745,6,1231,1260,0.2038949542637941,1.1361275483524633,0.0
9694,9723,5,985,1014,0.2039496084439899,1.3895851188924788,0.0
9693,9722,5,984,1013,0.2039496084439899,1.3895851188924788,0.0
13901,13930,8,779,808,0.20399352401511,0.8770201627648285,0.0
13906,13935,8,784,813,0.20399352401511,0.8770201627648285,0.0
13911,13940,8,789,818,0.20399352401511,0.8759406451410743,0.0
13902,13931,8,780,809,0.20399352401511,0.8770201627648285,0.0
10768,10797,6,283,312,0.20404249041014982,1.1440186864210216,0.0
5236,5265,3,575,604,0.2041576171268995,1.0728422078748452,0.0
9692,9721,5,983,1012,0.20429009193054082,1.3919621532439912,0.0
9547,9576,5,838,867,0.2042900919305409,1.3267993150594906,0.0
7948,7977,4,1037,1066,0.20430720145852224,1.0900950102687565,0.0
13913,13942,8,791,820,0.2043533009534082,0.8786621430215446,0.0
13914,13943,8,792,821,0.2043533009534082,0.8786621430215446,0.0
5237,5266,3,576,605,0.2044678870617428,1.0750291100780622,0.0
13905,13934,8,783,812,0.2047130778917065,0.8816551853056832,0.0
13904,13933,8,782,811,0.2047130778917065,0.8816551853056832,0.0
13903,13932,8,781,810,0.2047130778917065,0.8816551853056832,0.0
13910,13939,8,788,817,0.2047130778917065,0.880575667681929,0.0
7949,7978,4,1038,1067,0.20499088422971642,1.0942847499808588,0.0
13912,13941,8,790,819,0.2050728548300047,0.8825774248769435,0.0
13909,13938,8,787,816,0.2050728548300048,0.8830730440745997,0.0
5581,5610,3,920,949,0.2050884269314293,0.8951930536312479,0.0
8794,8823,5,85,114,0.20514130064691796,1.115413633422375,0.0
13370,13399,8,248,277,0.20525274329915333,1.0674305230271621,0.0
13369,13398,8,247,276,0.20525274329915333,1.0674305230271621,0.0
10238,10267,5,1529,1558,0.20531154239019359,0.9978503038471177,0.0
10000,10029,5,1291,1320,0.2053115423901937,1.3336441605718765,0.0
5582,5611,3,921,950,0.2053986968662726,0.897379955834465,0.0
13907,13936,8,785,814,0.205432631768303,0.885570467161082,0.0
13908,13937,8,786,815,0.205432631768303,0.885570467161082,0.0
6124,6153,3,1463,1492,0.205708966801116,1.0479482743924244,0.0
9995,10024,5,1286,1315,0.20599250936329538,1.3469506889042089,0.0
9996,10025,5,1287,1316,0.20599250936329538,1.3469506889042089,0.0
10239,10268,5,1530,1559,0.20599250936329538,1.0022638472439223,0.0
9997,10026,5,1288,1317,0.20599250936329538,1.3469506889042089,0.0
9546,9575,5,837,866,0.20599250936329538,1.3367076231159565,0.0
5333,5362,3,672,701,0.20632950667080271,1.2727023568013454,0.0
4816,4845,3,155,184,0.2063295066708028,1.1181868946740983,0.0
13777,13806,8,655,684,0.20633207411404855,1.0152936163540176,0.0
13989,14018,8,867,896,0.2065119625831976,0.9288645678536753,0.0
10330,10359,5,1621,1650,0.2066734763363973,1.375252248450874,0.0
10328,10357,5,1619,1648,0.2066734763363973,1.375252248450874,0.0
10329,10358,5,1620,1649,0.2066734763363973,1.375252248450874,0.0
11276,11305,6,791,820,0.20669814104455514,0.9980544908633278,0.0
12772,12801,7,792,821,0.20682819383259843,1.0971356849790663,0.0
12773,12802,7,793,822,0.20682819383259843,1.0971356849790663,0.0
12014,12043,7,34,63,0.2068281938325986,0.9075984277565755,0.0
12015,12044,7,35,64,0.2068281938325986,0.9075984277565755,0.0
8850,8879,5,141,170,0.2068437180796726,1.1724770380275633,0.0
8851,8880,5,142,171,0.2068437180796726,1.1724770380275633,0.0
9696,9725,5,987,1016,0.20701395982294798,1.4055890156745148,0.0
9697,9726,5,988,1017,0.20701395982294798,1.4055890156745148,0.0
5580,5609,3,919,948,0.20726031647533238,0.9074520072074636,0.0
12304,12333,7,324,353,0.20726872246696001,1.097711352008725,0.0
12305,12334,7,325,354,0.20726872246696001,1.097711352008725,0.0
12306,12335,7,326,355,0.20726872246696001,1.097711352008725,0.0
9999,10028,5,1290,1319,0.2073544433094991,1.3459292938102638,0.0
8849,8878,5,140,169,0.2078651685393253,1.178798535278523,0.0
5858,5887,3,1197,1226,0.2078808563450194,0.9179822030077561,0.0
11723,11752,6,1238,1267,0.20802596636175807,1.1482990544351432,0.0
13778,13807,8,656,685,0.20813095880553975,1.0263411570110794,0.0
13779,13808,8,657,686,0.20813095880553975,1.0263411570110794,0.0
4818,4847,3,157,186,0.2081911262798626,1.1307753084277428,0.0
4819,4848,3,158,187,0.2081911262798626,1.1307753084277428,0.0
4820,4849,3,159,188,0.2081911262798626,1.1307753084277428,0.0
11724,11753,6,1239,1268,0.2083210386544698,1.149813960496338,0.0
11715,11744,6,1230,1259,0.2083210386544698,1.1596172432854104,0.0
10763,10792,6,278,307,0.20846857480082542,1.1781176366335542,0.0
6537,6566,3,1876,1905,0.2085013962147057,1.054128813051785,0.0
11468,11497,6,983,1012,0.20876364709353742,1.1749338593089633,0.0
11725,11754,6,1240,1269,0.2089111832398932,1.1536998047252456,0.0
13988,14017,8,866,895,0.2090304011512853,0.9428104731398005,0.0
9695,9724,5,986,1015,0.20905686074225338,1.4172101832115247,0.0
11277,11306,6,792,821,0.20905871938624893,1.0092000318157741,0.0
11722,11751,6,1237,1266,0.209206255532605,1.1575813983883552,0.0
10047,10076,5,1338,1367,0.20922710248552903,1.52412978987184,0.0
10048,10077,5,1339,1368,0.20922710248552903,1.52412978987184,0.0
10046,10075,5,1337,1366,0.20922710248552903,1.52412978987184,0.0
9690,9719,5,981,1010,0.2093973442288043,1.4433973868230274,0.0
10001,10030,5,1292,1321,0.2093973442288045,1.354528715783036,0.0
5325,5354,3,664,693,0.20943220601923576,1.2963397650070898,0.0
5332,5361,3,671,700,0.20943220601923584,1.2886660010589452,0.0
11469,11498,6,984,1013,0.2096488639716725,1.1805036691968522,0.0
9689,9718,5,980,1009,0.20973782771535518,1.4457744211745402,0.0
9691,9720,5,982,1011,0.2097378277153552,1.44577442117454,0.0
5574,5603,3,913,942,0.2097424759540789,0.9374505376180171,0.0
5326,5355,3,665,694,0.20974247595407905,1.2985266672103069,0.0
4817,4846,3,156,185,0.2097424759540792,1.138523961049695,0.0
5857,5886,3,1196,1225,0.2097424759540793,0.9276897090257267,0.0
5327,5356,3,666,695,0.21005274588892234,1.300713569413524,0.0
5856,5885,3,1195,1224,0.21005274588892262,0.9298765765024192,0.0
9549,9578,5,840,869,0.2100783112019062,1.352394929588726,0.0
9548,9577,5,839,868,0.2100783112019062,1.352394929588726,0.0
11470,11499,6,985,1014,0.2102390085570959,1.1843895134257598,0.0
12375,12404,7,395,424,0.21035242290748837,1.0201898510682108,0.0
6123,6152,3,1462,1491,0.2103630158237657,1.070818999321908,0.0
5331,5360,3,670,699,0.21036301582376574,1.2949163335487912,0.0
9550,9579,5,841,870,0.21041879468845712,1.3547719639402387,0.0
5233,5262,3,572,601,0.21067328575860897,1.1262779224614627,0.0
5232,5261,3,571,600,0.21098355569345228,1.128037375823344,0.0
5685,5714,3,1024,1053,0.211138690660874,0.9790115029668778,0.0
12373,12402,7,393,422,0.21123348017621077,1.0257364826991167,0.0
12374,12403,7,394,423,0.21123348017621077,1.0257364826991167,0.0
10808,10837,6,323,352,0.21141929772794252,1.01643043979817,0.0
10809,10838,6,324,353,0.21141929772794252,1.01643043979817,0.0
10235,10264,5,1526,1555,0.21144024514810977,1.0197628645740093,0.0
4676,4705,3,15,44,0.21160409556313914,1.09910824731845,0.0465404902264968
8802,8831,5,93,122,0.2116104868913852,1.3359942858634624,0.0
10043,10072,5,1334,1363,0.2116104868913853,1.5348048976919475,0.0
10044,10073,5,1335,1364,0.2116104868913853,1.5348048976919475,0.0
10045,10074,5,1336,1365,0.2116104868913853,1.5348048976919475,0.0
12016,12045,7,36,65,0.2116740088105721,0.9321424584088691,0.0
5823,5852,3,1162,1191,0.2119143654979821,0.9267325826027343,0.0
8784,8813,5,75,104,0.21195097037793587,0.9997098454678677,0.0
10810,10839,6,325,354,0.21200944231336588,1.0199097757214226,0.0
5824,5853,3,1163,1192,0.21222463543282538,0.9289194848059513,0.0
8801,8830,5,92,121,0.212291453864487,1.3395810966689683,0.0
6339,6368,3,1678,1707,0.2123797704002475,1.3887378947046036,0.0
9104,9133,5,395,424,0.21246169560776273,1.3569641534379728,0.0
12017,12046,7,37,66,0.2125550660792945,0.9381296186741361,0.0
10764,10793,6,279,308,0.2125995868987894,1.2008253324479823,0.0
10765,10794,6,280,309,0.2125995868987894,1.2008253324479823,0.0
11472,11501,6,987,1016,0.21259958689878958,1.1845017644442126,0.0
8783,8812,5,74,103,0.21263193735103766,1.0004812258566183,0.0
8803,8832,5,94,123,0.2126319373510379,1.340460225403728,0.0
5576,5605,3,915,944,0.21284517530251199,0.952953734685463,0.0
4675,4704,3,14,43,0.21284517530251235,1.107235107880928,0.0465404902264968
12378,12407,7,398,427,0.21299559471365578,1.0347342414374463,0.0
12376,12405,7,396,425,0.21299559471365578,1.0347342414374463,0.0
12377,12406,7,397,426,0.21299559471365578,1.0347342414374463,0.0
9431,9460,5,722,751,0.21314266258086437,1.3472602922472363,0.0
10811,10840,6,326,355,0.2131897314842128,1.0276202292375605,0.0
8788,8817,5,79,108,0.2133129043241395,1.1495595833280186,0.0
12382,12411,7,402,431,0.21343612334801712,1.0141145417483477,0.0
5825,5854,3,1164,1193,0.2134657151721986,0.9364258054987428,0.0
5575,5604,3,914,943,0.21346571517219862,0.9570172344305293,0.0
10236,10265,5,1527,1556,0.21348314606741517,1.0313840321110193,0.0
10767,10796,6,282,311,0.21348480377692464,1.2053574577507702,0.0
5686,5715,3,1025,1054,0.2136208501396205,0.9942664762816217,0.0
10766,10795,6,281,310,0.2137798760696363,1.2074476488795454,0.0
8787,8816,5,78,107,0.2139938712972413,1.153146394133525,0.0
8789,8818,5,80,109,0.21399387129724132,1.1577030230229193,0.0
10051,10080,5,1342,1371,0.21416411304051713,1.5474969452177836,0.0
5145,5174,3,484,513,0.21424139000930756,1.0009140923484359,0.0
5147,5176,3,486,515,0.21424139000930756,1.0009140923484359,0.0
5146,5175,3,485,514,0.21424139000930756,1.0009140923484359,0.0
11479,11508,6,994,1023,0.21437002065505975,1.2002832700113883,0.0
11471,11500,6,986,1015,0.2143700206550599,1.1937979647458956,0.0
10049,10078,5,1340,1369,0.21450459652706805,1.5498739795692962,0.0
10050,10079,5,1341,1370,0.21450459652706805,1.5498739795692962,0.0
10003,10032,5,1294,1323,0.2148450800136189,1.384968963130128,0.0
5687,5716,3,1026,1055,0.2148619298789937,1.0012126765785696,0.0
10237,10266,5,1528,1557,0.2151855635001697,1.0410126590068474,0.0
10002,10031,5,1293,1322,0.2151855635001698,1.3873459974816404,0.0
9998,10027,5,1289,1318,0.2151855635001698,1.384077175611731,0.0
11474,11503,6,989,1018,0.21525523753319498,1.1979778977065716,0.0
4674,4703,3,13,42,0.21532733478125887,1.1210058356807857,0.0465404902264968
8790,8819,5,81,110,0.21535580524344491,1.1652342967278728,0.0
8791,8820,5,82,111,0.21535580524344494,1.165234296727873,0.0
5328,5357,3,667,696,0.21563760471610202,1.3269446700012,0.0
12018,12047,7,38,67,0.2156387665198231,0.9567902350245331,0.0
10813,10842,6,328,357,0.2158453821186182,1.04222397434783,0.0
10812,10841,6,327,356,0.2158453821186182,1.04222397434783,0.0
13417,13446,8,295,324,0.2158661629789516,1.0827864625660941,0.0
10327,10356,5,1618,1647,0.21586653047327162,1.416840146871638,0.0
5919,5948,3,1258,1287,0.2159478746509456,1.0722590503685798,0.0
9719,9748,5,1010,1039,0.21603677221654713,1.2675798214542753,0.0
12370,12399,7,390,419,0.2160792951541844,1.0496219664792141,0.0
9105,9134,5,396,425,0.21620701395982264,1.3766308936823792,0.0
10009,10038,5,1300,1329,0.21620701395982264,1.3702140308762052,0.0
10008,10037,5,1299,1328,0.21620701395982264,1.3702140308762052,0.0
10007,10036,5,1298,1327,0.21620701395982264,1.3702140308762052,0.0
12386,12415,7,406,435,0.21629955947136514,1.003148326464636,0.0
12387,12416,7,407,436,0.21629955947136514,1.003148326464636,0.0
12385,12414,7,405,434,0.21629955947136514,1.003148326464636,0.0
9432,9461,5,723,752,0.21654749744637336,1.3653734447229988,0.0
5579,5608,3,918,947,0.21656841452063177,0.9617741273016795,0.0
5584,5613,3,923,952,0.2165684145206318,0.9647497575165053,0.0
5585,5614,3,924,953,0.2165684145206318,0.9647497575165053,0.0
11473,11502,6,988,1017,0.21673059899675357,1.2059014255419673,0.0
9106,9135,5,397,426,0.21688798093292444,1.3829523909333392,0.0
12383,12412,7,403,432,0.21696035242290693,1.0327751580987445,0.0
12384,12413,7,404,433,0.21696035242290693,1.0327751580987445,0.0
8792,8821,5,83,112,0.21705822267619942,1.1763217107771722,0.0
8793,8822,5,84,113,0.21705822267619945,1.1758527139262762,0.0
9721,9750,5,1012,1041,0.21705822267619984,1.2733487396161018,0.0
8804,8833,5,95,124,0.21739870616275048,1.3688685829859115,0.0
9720,9749,5,1011,1040,0.21739870616275073,1.2757257739676142,0.0
12019,12048,7,39,68,0.21740088105726801,0.9638139274019335,0.0
12020,12049,7,40,69,0.21740088105726801,0.9638139274019335,0.0
12021,12050,7,41,70,0.21740088105726801,0.9638139274019335,0.0
6337,6366,3,1676,1705,0.21765435929258378,1.4151306626333557,0.0
6338,6367,3,1677,1706,0.21765435929258378,1.4151306626333557,0.0
5141,5170,3,480,509,0.2179646292274273,1.0190652109624792,0.0
5578,5607,3,917,946,0.21811976419484827,0.971970641680882,0.0
5577,5606,3,916,945,0.21811976419484833,0.971970641680882,0.0
9433,9462,5,724,753,0.21824991487912787,1.3834865971987613,0.0
6336,6365,3,1675,1704,0.2185851690971137,1.420953615740303,0.0
9725,9754,5,1016,1045,0.21859039836567892,1.2971090164922203,0.0
11278,11307,6,793,822,0.2190911773384472,1.0576746746324561,0.0
5140,5169,3,479,508,0.21920570896680047,1.0270749620769022,0.0
9551,9580,5,842,871,0.2192713653387806,1.3948985091723936,0.0
9726,9755,5,1017,1046,0.21927136533878072,1.301522559889025,0.0
9727,9756,5,1018,1047,0.21927136533878072,1.301522559889025,0.0
12388,12417,7,408,437,0.2193832599118937,1.0150462940486484,0.0
12371,12400,7,391,420,0.21960352422907425,1.067284373638014,0.0
9553,9582,5,844,873,0.2199523323118824,1.3984853199778995,0.0
11475,11504,6,990,1019,0.22027146650929408,1.2253497951410834,0.0
5907,5936,3,1246,1275,0.22029165373875192,0.9624331990609489,0.0
10325,10354,5,1616,1645,0.22029281579843335,1.4390039202139955,0.0
5143,5172,3,482,511,0.22044678870617376,1.0281830764489057,0.0
5144,5173,3,483,512,0.22044678870617376,1.0281830764489057,0.0
5330,5359,3,669,698,0.22060192367359505,1.3518188340838881,0.0
5329,5358,3,668,697,0.22060192367359505,1.3518188340838881,0.0
5911,5940,3,1250,1279,0.2206019236735952,0.9650206011639626,0.0
10326,10355,5,1617,1646,0.22063329928498424,1.4410404292592873,0.0
9365,9394,5,656,685,0.2208035410282596,1.3726137354692558,0.0
13418,13447,8,296,325,0.22090304011512718,1.1101804947846587,0.0
6493,6522,3,1832,1861,0.22091219360843822,1.1997458930448262,0.0
12548,12577,7,568,597,0.2209251101321579,0.9545656505215678,0.0
12878,12907,7,898,927,0.22092511013215801,1.0950919181579732,0.0
9552,9581,5,843,872,0.22097378277153512,1.4048068172288595,0.0
10006,10035,5,1297,1326,0.22097378277153523,1.4016302083621819,0.0
10005,10034,5,1296,1325,0.22097378277153523,1.4016302083621819,0.0
10004,10033,5,1295,1324,0.22097378277153523,1.4016302083621819,0.0
5142,5171,3,481,510,0.2210673285758604,1.032246576193972,0.0
12389,12418,7,409,438,0.22114537444933863,1.024462864815085,0.0
12390,12419,7,410,439,0.22114537444933863,1.024462864815085,0.0
5910,5939,3,1249,1278,0.22122246354328182,0.9690841009090291,0.0
10324,10353,5,1615,1644,0.22131426625808603,1.4447652126484167,0.0
9722,9751,5,1013,1042,0.22131426625808612,1.3121818135390344,0.0
9723,9752,5,1014,1043,0.22131426625808612,1.3121818135390344,0.0
9724,9753,5,1015,1044,0.22131426625808612,1.3121818135390344,0.0
12547,12576,7,567,596,0.22136563876651913,0.9575592656590746,0.0
5909,5938,3,1248,1277,0.2215327334781251,0.9709606637189654,0.0
4669,4698,3,8,37,0.2215327334781252,1.1479287397151439,0.0465404902264968
4668,4697,3,7,36,0.2215327334781252,1.1479287397151439,0.0465404902264968
4670,4699,3,9,38,0.2215327334781252,1.1479287397151439,0.0465404902264968
12549,12578,7,569,598,0.2218061674008803,0.9601122821524736,0.0
12372,12401,7,392,421,0.22180616740088036,1.0796945595419576,0.0
9366,9395,5,657,686,0.2218249914879123,1.3787230116158828,0.0
8774,8803,5,65,94,0.22199523323118756,1.206819630557801,0.0
5908,5937,3,1247,1276,0.2221532733478117,0.9750241634640318,0.0
13756,13785,8,634,663,0.2221622593991718,1.034247278929537,0.0
9367,9396,5,658,687,0.2221654749744632,1.3811000459673954,0.0
8843,8872,5,134,163,0.22284644194756498,1.2471039172834186,0.0
12307,12336,7,327,356,0.22290748898678378,1.1454464287074388,0.0
12309,12338,7,329,358,0.22290748898678378,1.1454464287074388,0.0
12308,12337,7,328,357,0.22290748898678378,1.1454464287074388,0.0
9108,9137,5,399,428,0.22301668369084063,1.4152266609528954,0.0
9107,9136,5,398,427,0.22301668369084063,1.4152266609528954,0.0
13365,13394,8,243,272,0.2230617017449169,1.0756711809012827,0.0
8845,8874,5,136,165,0.2238678924072177,1.2534254145343786,0.0
8844,8873,5,135,164,0.2238678924072177,1.2534254145343786,0.0
12022,12051,7,42,71,0.22400881057268654,1.001639964727886,0.0
13366,13395,8,244,273,0.22414103255981174,1.0813225699986073,0.0
4821,4850,3,160,189,0.22432516289171492,1.1995373053987022,0.0
4822,4851,3,161,190,0.2246354328265582,1.2014139029405515,0.0
11476,11505,6,991,1020,0.2246975508999698,1.249909012219766,0.0
9370,9399,5,661,690,0.2248893428668704,1.3975561365174278,0.0
9369,9398,5,660,689,0.2248893428668704,1.3975561365174278,0.0
